,date,year,month,hour,bikes_used,bike_used,year_month
6880,2021-02-11T16:00:00,2021,2,16,0,200.0,2021-2
6881,2021-02-11T17:00:00,2021,2,17,0,287.0,2021-2
6882,2021-02-11T18:00:00,2021,2,18,0,229.0,2021-2
6883,2021-02-11T19:00:00,2021,2,19,0,189.0,2021-2
6884,2021-02-11T20:00:00,2021,2,20,0,111.0,2021-2
6885,2021-02-11T21:00:00,2021,2,21,0,89.0,2021-2
6886,2021-02-11T22:00:00,2021,2,22,0,58.0,2021-2
6887,2021-02-11T23:00:00,2021,2,23,0,44.0,2021-2
6888,2021-02-12T00:00:00,2021,2,00,0,23.0,2021-2
6889,2021-02-12T01:00:00,2021,2,01,0,23.0,2021-2
6890,2021-02-12T02:00:00,2021,2,02,0,12.0,2021-2
6891,2021-02-12T03:00:00,2021,2,03,0,10.0,2021-2
6892,2021-02-12T04:00:00,2021,2,04,0,18.0,2021-2
6893,2021-02-12T05:00:00,2021,2,05,0,24.0,2021-2
6894,2021-02-12T06:00:00,2021,2,06,0,73.0,2021-2
6895,2021-02-12T07:00:00,2021,2,07,0,145.0,2021-2
6896,2021-02-12T08:00:00,2021,2,08,0,183.0,2021-2
6897,2021-02-12T09:00:00,2021,2,09,0,168.0,2021-2
6898,2021-02-12T10:00:00,2021,2,10,0,146.0,2021-2
6899,2021-02-12T11:00:00,2021,2,11,0,235.0,2021-2
6900,2021-02-12T12:00:00,2021,2,12,0,216.0,2021-2
6901,2021-02-12T13:00:00,2021,2,13,0,181.0,2021-2
6902,2021-02-12T14:00:00,2021,2,14,0,185.0,2021-2
6903,2021-02-12T15:00:00,2021,2,15,0,220.0,2021-2
6904,2021-02-12T16:00:00,2021,2,16,0,262.0,2021-2
6905,2021-02-12T17:00:00,2021,2,17,0,318.0,2021-2
6906,2021-02-12T18:00:00,2021,2,18,0,256.0,2021-2
6907,2021-02-12T19:00:00,2021,2,19,0,218.0,2021-2
6908,2021-02-12T20:00:00,2021,2,20,0,136.0,2021-2
6909,2021-02-12T21:00:00,2021,2,21,0,88.0,2021-2
6910,2021-02-12T22:00:00,2021,2,22,0,72.0,2021-2
6911,2021-02-12T23:00:00,2021,2,23,0,55.0,2021-2
6912,2021-02-13T00:00:00,2021,2,00,0,41.0,2021-2
6913,2021-02-13T01:00:00,2021,2,01,0,28.0,2021-2
6914,2021-02-13T02:00:00,2021,2,02,0,24.0,2021-2
6915,2021-02-13T03:00:00,2021,2,03,0,12.0,2021-2
6916,2021-02-13T04:00:00,2021,2,04,0,15.0,2021-2
6917,2021-02-13T05:00:00,2021,2,05,0,19.0,2021-2
6918,2021-02-13T06:00:00,2021,2,06,0,35.0,2021-2
6919,2021-02-13T07:00:00,2021,2,07,0,73.0,2021-2
6920,2021-02-13T08:00:00,2021,2,08,0,90.0,2021-2
6921,2021-02-13T09:00:00,2021,2,09,0,80.0,2021-2
6922,2021-02-13T10:00:00,2021,2,10,0,61.0,2021-2
6923,2021-02-13T11:00:00,2021,2,11,0,67.0,2021-2
6924,2021-02-13T12:00:00,2021,2,12,0,52.0,2021-2
6925,2021-02-13T13:00:00,2021,2,13,0,51.0,2021-2
6926,2021-02-13T14:00:00,2021,2,14,0,50.0,2021-2
6927,2021-02-13T15:00:00,2021,2,15,0,52.0,2021-2
6928,2021-02-13T16:00:00,2021,2,16,0,52.0,2021-2
6929,2021-02-13T17:00:00,2021,2,17,0,43.0,2021-2
6930,2021-02-13T18:00:00,2021,2,18,0,46.0,2021-2
6931,2021-02-13T19:00:00,2021,2,19,0,45.0,2021-2
6932,2021-02-13T20:00:00,2021,2,20,0,41.0,2021-2
6933,2021-02-13T21:00:00,2021,2,21,0,28.0,2021-2
6934,2021-02-13T22:00:00,2021,2,22,0,44.0,2021-2
6935,2021-02-13T23:00:00,2021,2,23,0,48.0,2021-2
6936,2021-02-14T00:00:00,2021,2,00,0,26.0,2021-2
6937,2021-02-14T01:00:00,2021,2,01,0,14.0,2021-2
6938,2021-02-14T02:00:00,2021,2,02,0,12.0,2021-2
6939,2021-02-14T03:00:00,2021,2,03,0,8.0,2021-2
6940,2021-02-14T04:00:00,2021,2,04,0,8.0,2021-2
6941,2021-02-14T05:00:00,2021,2,05,0,8.0,2021-2
6942,2021-02-14T06:00:00,2021,2,06,0,23.0,2021-2
6943,2021-02-14T07:00:00,2021,2,07,0,28.0,2021-2
6944,2021-02-14T08:00:00,2021,2,08,0,43.0,2021-2
6945,2021-02-14T09:00:00,2021,2,09,0,70.0,2021-2
6946,2021-02-14T10:00:00,2021,2,10,0,108.0,2021-2
6947,2021-02-14T11:00:00,2021,2,11,0,152.0,2021-2
6948,2021-02-14T12:00:00,2021,2,12,0,194.0,2021-2
6949,2021-02-14T13:00:00,2021,2,13,0,251.0,2021-2
6950,2021-02-14T14:00:00,2021,2,14,0,267.0,2021-2
6951,2021-02-14T15:00:00,2021,2,15,0,310.0,2021-2
6952,2021-02-14T16:00:00,2021,2,16,0,272.0,2021-2
6953,2021-02-14T17:00:00,2021,2,17,0,243.0,2021-2
6954,2021-02-14T18:00:00,2021,2,18,0,168.0,2021-2
6955,2021-02-14T19:00:00,2021,2,19,0,102.0,2021-2
6956,2021-02-14T20:00:00,2021,2,20,0,103.0,2021-2
6957,2021-02-14T21:00:00,2021,2,21,0,74.0,2021-2
6958,2021-02-14T22:00:00,2021,2,22,0,66.0,2021-2
6959,2021-02-14T23:00:00,2021,2,23,0,51.0,2021-2
6960,2021-02-15T00:00:00,2021,2,00,0,40.0,2021-2
6961,2021-02-15T01:00:00,2021,2,01,0,19.0,2021-2
6962,2021-02-15T02:00:00,2021,2,02,0,15.0,2021-2
6963,2021-02-15T03:00:00,2021,2,03,0,12.0,2021-2
6964,2021-02-15T04:00:00,2021,2,04,0,19.0,2021-2
6965,2021-02-15T05:00:00,2021,2,05,0,25.0,2021-2
6966,2021-02-15T06:00:00,2021,2,06,0,51.0,2021-2
6967,2021-02-15T07:00:00,2021,2,07,0,77.0,2021-2
6968,2021-02-15T08:00:00,2021,2,08,0,111.0,2021-2
6969,2021-02-15T09:00:00,2021,2,09,0,157.0,2021-2
6970,2021-02-15T10:00:00,2021,2,10,0,164.0,2021-2
6971,2021-02-15T11:00:00,2021,2,11,0,227.0,2021-2
6972,2021-02-15T12:00:00,2021,2,12,0,227.0,2021-2
6973,2021-02-15T13:00:00,2021,2,13,0,267.0,2021-2
6974,2021-02-15T14:00:00,2021,2,14,0,308.0,2021-2
6975,2021-02-15T15:00:00,2021,2,15,0,336.0,2021-2
6976,2021-02-15T16:00:00,2021,2,16,0,271.0,2021-2
6977,2021-02-15T17:00:00,2021,2,17,0,186.0,2021-2
6978,2021-02-15T18:00:00,2021,2,18,0,166.0,2021-2
6979,2021-02-15T19:00:00,2021,2,19,0,121.0,2021-2
6980,2021-02-15T20:00:00,2021,2,20,0,59.0,2021-2
6981,2021-02-15T21:00:00,2021,2,21,0,40.0,2021-2
6982,2021-02-15T22:00:00,2021,2,22,0,26.0,2021-2
6983,2021-02-15T23:00:00,2021,2,23,0,13.0,2021-2
6984,2021-02-16T00:00:00,2021,2,00,0,10.0,2021-2
6985,2021-02-16T01:00:00,2021,2,01,0,7.0,2021-2
6986,2021-02-16T02:00:00,2021,2,02,0,5.0,2021-2
6987,2021-02-16T03:00:00,2021,2,03,0,6.0,2021-2
6988,2021-02-16T04:00:00,2021,2,04,0,9.0,2021-2
6989,2021-02-16T05:00:00,2021,2,05,0,22.0,2021-2
6990,2021-02-16T06:00:00,2021,2,06,0,74.0,2021-2
6991,2021-02-16T07:00:00,2021,2,07,0,129.0,2021-2
6992,2021-02-16T08:00:00,2021,2,08,0,190.0,2021-2
6993,2021-02-16T09:00:00,2021,2,09,0,158.0,2021-2
6994,2021-02-16T10:00:00,2021,2,10,0,115.0,2021-2
6995,2021-02-16T11:00:00,2021,2,11,0,138.0,2021-2
6996,2021-02-16T12:00:00,2021,2,12,0,233.0,2021-2
6997,2021-02-16T13:00:00,2021,2,13,0,191.0,2021-2
6998,2021-02-16T14:00:00,2021,2,14,0,220.0,2021-2
6999,2021-02-16T15:00:00,2021,2,15,0,227.0,2021-2
7000,2021-02-16T16:00:00,2021,2,16,0,253.0,2021-2
7001,2021-02-16T17:00:00,2021,2,17,0,353.0,2021-2
7002,2021-02-16T18:00:00,2021,2,18,0,291.0,2021-2
7003,2021-02-16T19:00:00,2021,2,19,0,153.0,2021-2
7004,2021-02-16T20:00:00,2021,2,20,0,103.0,2021-2
7005,2021-02-16T21:00:00,2021,2,21,0,53.0,2021-2
7006,2021-02-16T22:00:00,2021,2,22,0,14.0,2021-2
7007,2021-02-16T23:00:00,2021,2,23,0,13.0,2021-2
7008,2021-02-17T00:00:00,2021,2,00,0,8.0,2021-2
7009,2021-02-17T01:00:00,2021,2,01,0,7.0,2021-2
7010,2021-02-17T02:00:00,2021,2,02,0,6.0,2021-2
7011,2021-02-17T03:00:00,2021,2,03,0,7.0,2021-2
7012,2021-02-17T04:00:00,2021,2,04,0,6.0,2021-2
7013,2021-02-17T05:00:00,2021,2,05,0,12.0,2021-2
7014,2021-02-17T06:00:00,2021,2,06,0,10.0,2021-2
7015,2021-02-17T07:00:00,2021,2,07,0,16.0,2021-2
7016,2021-02-17T08:00:00,2021,2,08,0,18.0,2021-2
7017,2021-02-17T09:00:00,2021,2,09,0,26.0,2021-2
7018,2021-02-17T10:00:00,2021,2,10,0,21.0,2021-2
7019,2021-02-17T11:00:00,2021,2,11,0,28.0,2021-2
7020,2021-02-17T12:00:00,2021,2,12,0,112.0,2021-2
7021,2021-02-17T13:00:00,2021,2,13,0,189.0,2021-2
7022,2021-02-17T14:00:00,2021,2,14,0,190.0,2021-2
7023,2021-02-17T15:00:00,2021,2,15,0,207.0,2021-2
7024,2021-02-17T16:00:00,2021,2,16,0,268.0,2021-2
7025,2021-02-17T17:00:00,2021,2,17,0,249.0,2021-2
7026,2021-02-17T18:00:00,2021,2,18,0,254.0,2021-2
7027,2021-02-17T19:00:00,2021,2,19,0,161.0,2021-2
7028,2021-02-17T20:00:00,2021,2,20,0,92.0,2021-2
7029,2021-02-17T21:00:00,2021,2,21,0,70.0,2021-2
7030,2021-02-17T22:00:00,2021,2,22,0,51.0,2021-2
7031,2021-02-17T23:00:00,2021,2,23,0,45.0,2021-2
7032,2021-02-18T00:00:00,2021,2,00,0,20.0,2021-2
7033,2021-02-18T01:00:00,2021,2,01,0,8.0,2021-2
7034,2021-02-18T02:00:00,2021,2,02,0,8.0,2021-2
7035,2021-02-18T03:00:00,2021,2,03,0,7.0,2021-2
7036,2021-02-18T04:00:00,2021,2,04,0,12.0,2021-2
7037,2021-02-18T05:00:00,2021,2,05,0,14.0,2021-2
7038,2021-02-18T06:00:00,2021,2,06,0,32.0,2021-2
7039,2021-02-18T07:00:00,2021,2,07,0,35.0,2021-2
7040,2021-02-18T08:00:00,2021,2,08,0,41.0,2021-2
7041,2021-02-18T09:00:00,2021,2,09,0,38.0,2021-2
7042,2021-02-18T10:00:00,2021,2,10,0,20.0,2021-2
7043,2021-02-18T11:00:00,2021,2,11,0,20.0,2021-2
7044,2021-02-18T12:00:00,2021,2,12,0,33.0,2021-2
7045,2021-02-18T13:00:00,2021,2,13,0,51.0,2021-2
7046,2021-02-18T14:00:00,2021,2,14,0,38.0,2021-2
7047,2021-02-18T15:00:00,2021,2,15,0,60.0,2021-2
7048,2021-02-18T16:00:00,2021,2,16,0,66.0,2021-2
7049,2021-02-18T17:00:00,2021,2,17,0,73.0,2021-2
7050,2021-02-18T18:00:00,2021,2,18,0,70.0,2021-2
7051,2021-02-18T19:00:00,2021,2,19,0,52.0,2021-2
7052,2021-02-18T20:00:00,2021,2,20,0,42.0,2021-2
7053,2021-02-18T21:00:00,2021,2,21,0,32.0,2021-2
7054,2021-02-18T22:00:00,2021,2,22,0,28.0,2021-2
7055,2021-02-18T23:00:00,2021,2,23,0,23.0,2021-2
7056,2021-02-19T00:00:00,2021,2,00,0,16.0,2021-2
7057,2021-02-19T01:00:00,2021,2,01,0,15.0,2021-2
7058,2021-02-19T02:00:00,2021,2,02,0,5.0,2021-2
7059,2021-02-19T03:00:00,2021,2,03,0,5.0,2021-2
7060,2021-02-19T04:00:00,2021,2,04,0,8.0,2021-2
7061,2021-02-19T05:00:00,2021,2,05,0,14.0,2021-2
7062,2021-02-19T06:00:00,2021,2,06,0,32.0,2021-2
7063,2021-02-19T07:00:00,2021,2,07,0,56.0,2021-2
7064,2021-02-19T08:00:00,2021,2,08,0,84.0,2021-2
7065,2021-02-19T09:00:00,2021,2,09,0,75.0,2021-2
7066,2021-02-19T10:00:00,2021,2,10,0,58.0,2021-2
7067,2021-02-19T11:00:00,2021,2,11,0,83.0,2021-2
7068,2021-02-19T12:00:00,2021,2,12,0,130.0,2021-2
7069,2021-02-19T13:00:00,2021,2,13,0,119.0,2021-2
7070,2021-02-19T14:00:00,2021,2,14,0,142.0,2021-2
7071,2021-02-19T15:00:00,2021,2,15,0,155.0,2021-2
7072,2021-02-19T16:00:00,2021,2,16,0,219.0,2021-2
7073,2021-02-19T17:00:00,2021,2,17,0,269.0,2021-2
7074,2021-02-19T18:00:00,2021,2,18,0,206.0,2021-2
7075,2021-02-19T19:00:00,2021,2,19,0,174.0,2021-2
7076,2021-02-19T20:00:00,2021,2,20,0,112.0,2021-2
7077,2021-02-19T21:00:00,2021,2,21,0,79.0,2021-2
7078,2021-02-19T22:00:00,2021,2,22,0,70.0,2021-2
7079,2021-02-19T23:00:00,2021,2,23,0,58.0,2021-2
7080,2021-02-20T00:00:00,2021,2,00,0,45.0,2021-2
7081,2021-02-20T01:00:00,2021,2,01,0,22.0,2021-2
7082,2021-02-20T02:00:00,2021,2,02,0,21.0,2021-2
7083,2021-02-20T03:00:00,2021,2,03,0,21.0,2021-2
7084,2021-02-20T04:00:00,2021,2,04,0,16.0,2021-2
7085,2021-02-20T05:00:00,2021,2,05,0,15.0,2021-2
7086,2021-02-20T06:00:00,2021,2,06,0,36.0,2021-2
7087,2021-02-20T07:00:00,2021,2,07,0,54.0,2021-2
7088,2021-02-20T08:00:00,2021,2,08,0,92.0,2021-2
7089,2021-02-20T09:00:00,2021,2,09,0,127.0,2021-2
7090,2021-02-20T10:00:00,2021,2,10,0,177.0,2021-2
7091,2021-02-20T11:00:00,2021,2,11,0,191.0,2021-2
7092,2021-02-20T12:00:00,2021,2,12,0,237.0,2021-2
7093,2021-02-20T13:00:00,2021,2,13,0,249.0,2021-2
7094,2021-02-20T14:00:00,2021,2,14,0,297.0,2021-2
7095,2021-02-20T15:00:00,2021,2,15,0,247.0,2021-2
7096,2021-02-20T16:00:00,2021,2,16,0,239.0,2021-2
7097,2021-02-20T17:00:00,2021,2,17,0,177.0,2021-2
7098,2021-02-20T18:00:00,2021,2,18,0,159.0,2021-2
7099,2021-02-20T19:00:00,2021,2,19,0,129.0,2021-2
7100,2021-02-20T20:00:00,2021,2,20,0,116.0,2021-2
7101,2021-02-20T21:00:00,2021,2,21,0,52.0,2021-2
7102,2021-02-20T22:00:00,2021,2,22,0,51.0,2021-2
7103,2021-02-20T23:00:00,2021,2,23,0,55.0,2021-2
7104,2021-02-21T00:00:00,2021,2,00,0,43.0,2021-2
7105,2021-02-21T01:00:00,2021,2,01,0,20.0,2021-2
7106,2021-02-21T02:00:00,2021,2,02,0,14.0,2021-2
7107,2021-02-21T03:00:00,2021,2,03,0,10.0,2021-2
7108,2021-02-21T04:00:00,2021,2,04,0,13.0,2021-2
7109,2021-02-21T05:00:00,2021,2,05,0,11.0,2021-2
7110,2021-02-21T06:00:00,2021,2,06,0,22.0,2021-2
7111,2021-02-21T07:00:00,2021,2,07,0,45.0,2021-2
7112,2021-02-21T08:00:00,2021,2,08,0,72.0,2021-2
7113,2021-02-21T09:00:00,2021,2,09,0,105.0,2021-2
7114,2021-02-21T10:00:00,2021,2,10,0,156.0,2021-2
7115,2021-02-21T11:00:00,2021,2,11,0,252.0,2021-2
7116,2021-02-21T12:00:00,2021,2,12,0,282.0,2021-2
7117,2021-02-21T13:00:00,2021,2,13,0,331.0,2021-2
7118,2021-02-21T14:00:00,2021,2,14,0,324.0,2021-2
7119,2021-02-21T15:00:00,2021,2,15,0,392.0,2021-2
7120,2021-02-21T16:00:00,2021,2,16,0,329.0,2021-2
7121,2021-02-21T17:00:00,2021,2,17,0,261.0,2021-2
7122,2021-02-21T18:00:00,2021,2,18,0,197.0,2021-2
7123,2021-02-21T19:00:00,2021,2,19,0,114.0,2021-2
7124,2021-02-21T20:00:00,2021,2,20,0,74.0,2021-2
7125,2021-02-21T21:00:00,2021,2,21,0,60.0,2021-2
7126,2021-02-21T22:00:00,2021,2,22,0,60.0,2021-2
7127,2021-02-21T23:00:00,2021,2,23,0,37.0,2021-2
7128,2021-02-22T00:00:00,2021,2,00,0,15.0,2021-2
7129,2021-02-22T01:00:00,2021,2,01,0,15.0,2021-2
7130,2021-02-22T02:00:00,2021,2,02,0,15.0,2021-2
7131,2021-02-22T03:00:00,2021,2,03,0,14.0,2021-2
7132,2021-02-22T04:00:00,2021,2,04,0,22.0,2021-2
7133,2021-02-22T05:00:00,2021,2,05,0,25.0,2021-2
7134,2021-02-22T06:00:00,2021,2,06,0,61.0,2021-2
7135,2021-02-22T07:00:00,2021,2,07,0,124.0,2021-2
7136,2021-02-22T08:00:00,2021,2,08,0,126.0,2021-2
7137,2021-02-22T09:00:00,2021,2,09,0,68.0,2021-2
7138,2021-02-22T10:00:00,2021,2,10,0,33.0,2021-2
7139,2021-02-22T11:00:00,2021,2,11,0,34.0,2021-2
7140,2021-02-22T12:00:00,2021,2,12,0,42.0,2021-2
7141,2021-02-22T13:00:00,2021,2,13,0,58.0,2021-2
7142,2021-02-22T14:00:00,2021,2,14,0,83.0,2021-2
7143,2021-02-22T15:00:00,2021,2,15,0,123.0,2021-2
7144,2021-02-22T16:00:00,2021,2,16,0,158.0,2021-2
7145,2021-02-22T17:00:00,2021,2,17,0,223.0,2021-2
7146,2021-02-22T18:00:00,2021,2,18,0,203.0,2021-2
7147,2021-02-22T19:00:00,2021,2,19,0,125.0,2021-2
7148,2021-02-22T20:00:00,2021,2,20,0,73.0,2021-2
7149,2021-02-22T21:00:00,2021,2,21,0,61.0,2021-2
7150,2021-02-22T22:00:00,2021,2,22,0,44.0,2021-2
7151,2021-02-22T23:00:00,2021,2,23,0,28.0,2021-2
7152,2021-02-23T00:00:00,2021,2,00,0,14.0,2021-2
7153,2021-02-23T01:00:00,2021,2,01,0,7.0,2021-2
7154,2021-02-23T02:00:00,2021,2,02,0,6.0,2021-2
7155,2021-02-23T03:00:00,2021,2,03,0,7.0,2021-2
7156,2021-02-23T04:00:00,2021,2,04,0,12.0,2021-2
7157,2021-02-23T05:00:00,2021,2,05,0,28.0,2021-2
7158,2021-02-23T06:00:00,2021,2,06,0,60.0,2021-2
7159,2021-02-23T07:00:00,2021,2,07,0,116.0,2021-2
7160,2021-02-23T08:00:00,2021,2,08,0,184.0,2021-2
7161,2021-02-23T09:00:00,2021,2,09,0,163.0,2021-2
7162,2021-02-23T10:00:00,2021,2,10,0,146.0,2021-2
7163,2021-02-23T11:00:00,2021,2,11,0,163.0,2021-2
7164,2021-02-23T12:00:00,2021,2,12,0,227.0,2021-2
7165,2021-02-23T13:00:00,2021,2,13,0,193.0,2021-2
7166,2021-02-23T14:00:00,2021,2,14,0,221.0,2021-2
7167,2021-02-23T15:00:00,2021,2,15,0,270.0,2021-2
7168,2021-02-23T16:00:00,2021,2,16,0,322.0,2021-2
7169,2021-02-23T17:00:00,2021,2,17,0,403.0,2021-2
7170,2021-02-23T18:00:00,2021,2,18,0,339.0,2021-2
7171,2021-02-23T19:00:00,2021,2,19,0,236.0,2021-2
7172,2021-02-23T20:00:00,2021,2,20,0,150.0,2021-2
7173,2021-02-23T21:00:00,2021,2,21,0,106.0,2021-2
7174,2021-02-23T22:00:00,2021,2,22,0,65.0,2021-2
7175,2021-02-23T23:00:00,2021,2,23,0,36.0,2021-2
7176,2021-02-24T00:00:00,2021,2,00,0,20.0,2021-2
7177,2021-02-24T01:00:00,2021,2,01,0,14.0,2021-2
7178,2021-02-24T02:00:00,2021,2,02,0,14.0,2021-2
7179,2021-02-24T03:00:00,2021,2,03,0,19.0,2021-2
7180,2021-02-24T04:00:00,2021,2,04,0,17.0,2021-2
7181,2021-02-24T05:00:00,2021,2,05,0,32.0,2021-2
7182,2021-02-24T06:00:00,2021,2,06,0,82.0,2021-2
7183,2021-02-24T07:00:00,2021,2,07,0,175.0,2021-2
7184,2021-02-24T08:00:00,2021,2,08,0,254.0,2021-2
7185,2021-02-24T09:00:00,2021,2,09,0,197.0,2021-2
7186,2021-02-24T10:00:00,2021,2,10,0,168.0,2021-2
7187,2021-02-24T11:00:00,2021,2,11,0,266.0,2021-2
7188,2021-02-24T12:00:00,2021,2,12,0,337.0,2021-2
7189,2021-02-24T13:00:00,2021,2,13,0,360.0,2021-2
7190,2021-02-24T14:00:00,2021,2,14,0,404.0,2021-2
7191,2021-02-24T15:00:00,2021,2,15,0,440.0,2021-2
7192,2021-02-24T16:00:00,2021,2,16,0,551.0,2021-2
7193,2021-02-24T17:00:00,2021,2,17,0,682.0,2021-2
7194,2021-02-24T18:00:00,2021,2,18,0,533.0,2021-2
7195,2021-02-24T19:00:00,2021,2,19,0,329.0,2021-2
7196,2021-02-24T20:00:00,2021,2,20,0,210.0,2021-2
7197,2021-02-24T21:00:00,2021,2,21,0,154.0,2021-2
7198,2021-02-24T22:00:00,2021,2,22,0,116.0,2021-2
7199,2021-02-24T23:00:00,2021,2,23,0,76.0,2021-2
7200,2021-02-25T00:00:00,2021,2,00,0,30.0,2021-2
7201,2021-02-25T01:00:00,2021,2,01,0,15.0,2021-2
7202,2021-02-25T02:00:00,2021,2,02,0,12.0,2021-2
7203,2021-02-25T03:00:00,2021,2,03,0,13.0,2021-2
7204,2021-02-25T04:00:00,2021,2,04,0,12.0,2021-2
7205,2021-02-25T05:00:00,2021,2,05,0,29.0,2021-2
7206,2021-02-25T06:00:00,2021,2,06,0,102.0,2021-2
7207,2021-02-25T07:00:00,2021,2,07,0,170.0,2021-2
7208,2021-02-25T08:00:00,2021,2,08,0,256.0,2021-2
7209,2021-02-25T09:00:00,2021,2,09,0,202.0,2021-2
7210,2021-02-25T10:00:00,2021,2,10,0,165.0,2021-2
7211,2021-02-25T11:00:00,2021,2,11,0,194.0,2021-2
7212,2021-02-25T12:00:00,2021,2,12,0,283.0,2021-2
7213,2021-02-25T13:00:00,2021,2,13,0,286.0,2021-2
7214,2021-02-25T14:00:00,2021,2,14,0,250.0,2021-2
7215,2021-02-25T15:00:00,2021,2,15,0,323.0,2021-2
7216,2021-02-25T16:00:00,2021,2,16,0,434.0,2021-2
7217,2021-02-25T17:00:00,2021,2,17,0,571.0,2021-2
7218,2021-02-25T18:00:00,2021,2,18,0,407.0,2021-2
7219,2021-02-25T19:00:00,2021,2,19,0,281.0,2021-2
7220,2021-02-25T20:00:00,2021,2,20,0,147.0,2021-2
7221,2021-02-25T21:00:00,2021,2,21,0,116.0,2021-2
7222,2021-02-25T22:00:00,2021,2,22,0,105.0,2021-2
7223,2021-02-25T23:00:00,2021,2,23,0,46.0,2021-2
7224,2021-02-26T00:00:00,2021,2,00,0,23.0,2021-2
7225,2021-02-26T01:00:00,2021,2,01,0,24.0,2021-2
7226,2021-02-26T02:00:00,2021,2,02,0,13.0,2021-2
7227,2021-02-26T03:00:00,2021,2,03,0,11.0,2021-2
7228,2021-02-26T04:00:00,2021,2,04,0,16.0,2021-2
7229,2021-02-26T05:00:00,2021,2,05,0,24.0,2021-2
7230,2021-02-26T06:00:00,2021,2,06,0,93.0,2021-2
7231,2021-02-26T07:00:00,2021,2,07,0,172.0,2021-2
7232,2021-02-26T08:00:00,2021,2,08,0,228.0,2021-2
7233,2021-02-26T09:00:00,2021,2,09,0,221.0,2021-2
7234,2021-02-26T10:00:00,2021,2,10,0,169.0,2021-2
7235,2021-02-26T11:00:00,2021,2,11,0,246.0,2021-2
7236,2021-02-26T12:00:00,2021,2,12,0,271.0,2021-2
7237,2021-02-26T13:00:00,2021,2,13,0,311.0,2021-2
7238,2021-02-26T14:00:00,2021,2,14,0,313.0,2021-2
7239,2021-02-26T15:00:00,2021,2,15,0,336.0,2021-2
7240,2021-02-26T16:00:00,2021,2,16,0,383.0,2021-2
7241,2021-02-26T17:00:00,2021,2,17,0,448.0,2021-2
7242,2021-02-26T18:00:00,2021,2,18,0,350.0,2021-2
7243,2021-02-26T19:00:00,2021,2,19,0,133.0,2021-2
7244,2021-02-26T20:00:00,2021,2,20,0,92.0,2021-2
7245,2021-02-26T21:00:00,2021,2,21,0,50.0,2021-2
7246,2021-02-26T22:00:00,2021,2,22,0,54.0,2021-2
7247,2021-02-26T23:00:00,2021,2,23,0,57.0,2021-2
7248,2021-02-27T00:00:00,2021,2,00,0,49.0,2021-2
7249,2021-02-27T01:00:00,2021,2,01,0,32.0,2021-2
7250,2021-02-27T02:00:00,2021,2,02,0,28.0,2021-2
7251,2021-02-27T03:00:00,2021,2,03,0,20.0,2021-2
7252,2021-02-27T04:00:00,2021,2,04,0,25.0,2021-2
7253,2021-02-27T05:00:00,2021,2,05,0,21.0,2021-2
7254,2021-02-27T06:00:00,2021,2,06,0,37.0,2021-2
7255,2021-02-27T07:00:00,2021,2,07,0,47.0,2021-2
7256,2021-02-27T08:00:00,2021,2,08,0,65.0,2021-2
7257,2021-02-27T09:00:00,2021,2,09,0,117.0,2021-2
7258,2021-02-27T10:00:00,2021,2,10,0,205.0,2021-2
7259,2021-02-27T11:00:00,2021,2,11,0,296.0,2021-2
7260,2021-02-27T12:00:00,2021,2,12,0,417.0,2021-2
7261,2021-02-27T13:00:00,2021,2,13,0,467.0,2021-2
7262,2021-02-27T14:00:00,2021,2,14,0,568.0,2021-2
7263,2021-02-27T15:00:00,2021,2,15,0,693.0,2021-2
7264,2021-02-27T16:00:00,2021,2,16,0,650.0,2021-2
7265,2021-02-27T17:00:00,2021,2,17,0,632.0,2021-2
7266,2021-02-27T18:00:00,2021,2,18,0,345.0,2021-2
7267,2021-02-27T19:00:00,2021,2,19,0,249.0,2021-2
7268,2021-02-27T20:00:00,2021,2,20,0,172.0,2021-2
7269,2021-02-27T21:00:00,2021,2,21,0,141.0,2021-2
7270,2021-02-27T22:00:00,2021,2,22,0,173.0,2021-2
7271,2021-02-27T23:00:00,2021,2,23,0,103.0,2021-2
7272,2021-02-28T00:00:00,2021,2,00,0,96.0,2021-2
7273,2021-02-28T01:00:00,2021,2,01,0,50.0,2021-2
7274,2021-02-28T02:00:00,2021,2,02,0,35.0,2021-2
7275,2021-02-28T03:00:00,2021,2,03,0,28.0,2021-2
7276,2021-02-28T04:00:00,2021,2,04,0,25.0,2021-2
7277,2021-02-28T05:00:00,2021,2,05,0,27.0,2021-2
7278,2021-02-28T06:00:00,2021,2,06,0,30.0,2021-2
7279,2021-02-28T07:00:00,2021,2,07,0,37.0,2021-2
7280,2021-02-28T08:00:00,2021,2,08,0,63.0,2021-2
7281,2021-02-28T09:00:00,2021,2,09,0,91.0,2021-2
7282,2021-02-28T10:00:00,2021,2,10,0,83.0,2021-2
7283,2021-02-28T11:00:00,2021,2,11,0,57.0,2021-2
7284,2021-02-28T12:00:00,2021,2,12,0,47.0,2021-2
7285,2021-02-28T13:00:00,2021,2,13,0,57.0,2021-2
7286,2021-02-28T14:00:00,2021,2,14,0,49.0,2021-2
7287,2021-02-28T15:00:00,2021,2,15,0,94.0,2021-2
7288,2021-02-28T16:00:00,2021,2,16,0,92.0,2021-2
7289,2021-02-28T17:00:00,2021,2,17,0,101.0,2021-2
7290,2021-02-28T18:00:00,2021,2,18,0,120.0,2021-2
